,Unnamed: 0,street,suburb,government_area,market,country,country_code,_id,longitude,latitude
1487,1487,"Montréal, Québec, Canada",Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,17575897,-73.63598,45.48981
1488,1488,"Barcelona, Catalunya, Spain",Sant Pere/Santa Caterina,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,17615527,2.18081,41.38741
1489,1489,"North Bondi, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,17624702,151.28176,-33.88274
1490,1490,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,17693637,-43.17626099130814,-22.93686304975977
1491,1491,"Rio de Janeiro, RJ, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,17792255,-43.386025806121175,-22.967550163112072
1492,1492,"New York, NY, United States",Harlem,Harlem,New York,United States,US,179428,-73.94754,40.80213
1493,1493,"Bella Vista, NSW, Australia",,The Hills Shire,Sydney,Australia,AU,17944310,150.95948,-33.75052
1494,1494,"Jordan Springs, NSW, Australia",,Penrith,Sydney,Australia,AU,18047246,150.73077,-33.72241
1495,1495,"Bakırköy, İstanbul, Turkey",,Bakirkoy,Istanbul,Turkey,TR,18137446,28.78406,40.97867
1496,1496,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,18119842,-73.57373,45.52331
1497,1497,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18103340,-8.60957,41.14472
1498,1498,"New York, NY, United States",Manhattan,East Village,New York,United States,US,18120094,-73.98286,40.72177
1499,1499,"Montréal, Québec, Canada",Gay Village,Ville-Marie,Montreal,Canada,CA,18139662,-73.54921,45.52811
1500,1500,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18139590,-8.608740000000001,41.14922
1501,1501,"Montréal, Québec, Canada",Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,18174806,-73.62719,45.52577
1502,1502,"Brooklyn, NY, United States",Brooklyn,Park Slope,New York,United States,US,18194415,-73.98141,40.67213
1503,1503,"Mascot, NSW, Australia",Mascot,Botany Bay,Sydney,Australia,AU,18130053,151.19107,-33.92407
1504,1504,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,18107774,114.15214,22.28256
1505,1505,"Hurlstone Park, NSW, Australia",Hurlstone Park,Canterbury,Sydney,Australia,AU,18160399,151.13138,-33.90947
1506,1506,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,18173803,-156.68808,20.95145
1507,1507,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,18204751,28.98566,41.04263
1508,1508,"旺角, 旺角, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,China,HK,18091109,114.16922,22.32124
1509,1509,"New York, NY, United States",Inwood,Inwood,New York,United States,US,180653,-73.92126,40.86883
1510,1510,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18134389,-8.61875,41.1562
1511,1511,"Beyoğlu, İstanbul, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,18157368,28.97237,41.03114
1512,1512,"Forest Lodge, NSW, Australia",Forest Lodge,Sydney,Sydney,Australia,AU,18082902,151.18425,-33.8837
1513,1513,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,18215903,114.18182,22.28134
1514,1514,"Keaau, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,18122102,-154.97636,19.57658
1515,1515,"New York, NY, United States",Harlem,Harlem,New York,United States,US,18208738,-73.94647,40.80803
1516,1516,"Hong Kong, Hong Kong Island, Hong Kong",Mid-Levels,Central & Western,Hong Kong,China,HK,18215925,114.15007,22.28215
1517,1517,"Montréal, Québec, Canada",Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,18196799,-73.62827,45.55369
1518,1518,"Barcelona, Catalunya, Spain",El Poblenou,el Poblenou,Barcelona,Spain,ES,18220498,2.19603,41.39933
1519,1519,"Hong Kong, Hong Kong Island, Hong Kong",Kennedy Town,Central & Western,Hong Kong,China,HK,18096846,114.13011,22.28175
1520,1520,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,182139,-43.18169203502355,-22.967251622070783
1521,1521,"Barcelona, Catalunya, Spain",Eixample,la Sagrada Família,Barcelona,Spain,ES,18219254,2.181,41.40318
1522,1522,"Hong Kong, New Territories, Hong Kong",,Sai Kung,Hong Kong,China,HK,18233584,114.27492,22.29569
1523,1523,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,18077770,-156.66917,20.98857
1524,1524,"North Willoughby, NSW, Australia",Willoughby,Willoughby,Sydney,Australia,AU,18083735,151.20011,-33.79154
1525,1525,"Barcelona, Catalonia, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,18121163,2.15881,41.39925
1526,1526,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18069657,-8.60288,41.14728
1527,1527,"Queens, NY, United States",Queens,East Elmhurst,New York,United States,US,18173787,-73.87238,40.7638
1528,1528,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Lagoa,Rio De Janeiro,Brazil,BR,18134491,-43.20396556253349,-22.97874838432402
1529,1529,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,1821758,-43.17475739253271,-22.932397564673835
1530,1530,"Avalon Beach, NSW, Australia",Avalon,Pittwater,Sydney,Australia,AU,18149310,151.32068,-33.6212
1531,1531,"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,18112116,-157.8141,21.27482
1532,1532,"New York, NY, United States",Upper East Side,Upper East Side,New York,United States,US,18149668,-73.95149,40.78071
1533,1533,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18210384,-8.60819,41.15627
1534,1534,"Waialua, HI, United States",North Shore,North Shore Oahu,Oahu,United States,US,18215500,-158.12406,21.58216
1535,1535,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,18237857,-156.6585,21.00118
1536,1536,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18284370,-8.60387,41.14538
1537,1537,"香港, Mongkok, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,18452244,114.17134,22.31326
1538,1538,"Honolulu, HI, United States",Kuliouou/Kalani Iki,East Honolulu,Oahu,United States,US,18465195,-157.75874,21.28212
1539,1539,"香港, 九龍, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,18467111,114.1705,22.31998
1540,1540,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,18614712,-8.59597,41.15624
1541,1541,"Paddington, NSW, Australia",Paddington,Woollahra,Sydney,Australia,AU,18616850,151.22243,-33.88325
1542,1542,"Mindelo, Porto, Portugal",,Mindelo,Porto,Portugal,PT,18694750,-8.73638,41.30637
1543,1543,"Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,18711459,28.98043,41.02979
1544,1544,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,18721645,-157.8236,21.27477
1545,1545,"Montréal, Québec, Canada",Mile End,Rosemont-La Petite-Patrie,Montreal,Canada,CA,18734995,-73.6159,45.53344
1546,1546,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,18877786,-73.57264,45.49594
1547,1547,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,18891380,28.98141,41.03494
1548,1548,"Porto, Porto, Portugal",,Paranhos,Porto,Portugal,PT,18909301,-8.61001,41.1671
1549,1549,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,18994805,-73.63168,45.54549
1550,1550,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,19029043,-8.60232,41.1459
1551,1551,"Queens, NY, United States",Queens,Ozone Park,New York,United States,US,19030149,-73.85568,40.67488
1552,1552,"Narrabeen, NSW, Australia",,Warringah,Sydney,Australia,AU,1907162,151.29793,-33.71992
1553,1553,"Honolulu, HI, United States",Waikiki,Primary Urban Center,Oahu,United States,US,19141928,-157.82722,21.28223
1554,1554,"KIHEI, HI, United States",Maui,Kihei-Makena,Maui,United States,US,19142002,-156.44543,20.71513
1555,1555,"New York, NY, United States",Manhattan,Harlem,New York,United States,US,18341576,-73.94647,40.80355
1556,1556,"Kailua-Kona, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,18257984,-155.9655,19.60476
1557,1557,"Çekmeköy, İstanbul, Turkey",,Cekmekoy,Istanbul,Turkey,TR,18309220,29.22225,41.03629
1558,1558,"Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,1828808,29.01822,41.02143
1559,1559,"Valbom, Porto, Portugal",,"Gondomar (São Cosme), Valbom e Jovim",Porto,Portugal,PT,18437734,-8.56464,41.13593
1560,1560,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,18472801,-73.57067,45.51123
1561,1561,"Montréal, Québec, Canada",Downtown Montreal,Le Sud-Ouest,Montreal,Canada,CA,18599539,-73.57601,45.48985
1562,1562,"Barcelona, Catalunya, Spain",Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,18611535,2.14977,41.39483
1563,1563,"North Sydney, NSW, Australia",Neutral Bay,North Sydney,Sydney,Australia,AU,18620288,151.21634,-33.84424
1564,1564,"Montréal, Québec, Canada",Chinatown,Ville-Marie,Montreal,Canada,CA,18682987,-73.56397,45.50504
1565,1565,"New York, NY, United States",East Village,East Village,New York,United States,US,18772566,-73.98365,40.73051
1566,1566,"Alexandria, NSW, Australia",Alexandria,Sydney,Sydney,Australia,AU,18917356,151.19156,-33.89957
1567,1567,"Waianae, HI, United States",Oʻahu,Waianae,Oahu,United States,US,1915001,-158.16608,21.40539
1568,1568,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,19220115,-73.58038,45.49287
1569,1569,"Randwick, NSW, Australia",Randwick,Randwick,Sydney,Australia,AU,19320618,151.25427,-33.91163
1570,1570,"Vila Nova de Gaia, Porto, Portugal",,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,19426217,-8.60941,41.11746
1571,1571,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,19469971,-73.57756,45.53345
1572,1572,"Bronx, NY, United States",The Bronx,University Heights,New York,United States,US,18377036,-73.91391,40.85487
1573,1573,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,18315277,151.27232,-33.88826
1574,1574,"Queens, NY, United States",Queens,Forest Hills,New York,United States,US,18407251,-73.84944,40.72571
1575,1575,"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,18730346,2.16187,41.37292
1576,1576,"Montréal, Québec, Canada",Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,18776184,-73.57727,45.483
1577,1577,"Jacarepagua, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,19018752,-43.38685995636604,-22.968553576373854
1578,1578,"Barcelona, Catalunya, Spain",Sant Martí,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,19044796,2.1966,41.39356
1579,1579,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,1910291,114.15313,22.28091
1580,1580,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,19117590,-157.83967,21.29116
1581,1581,"Porto, Porto, Portugal",,Aguiar de Sousa,Porto,Portugal,PT,19137059,-8.44398,41.1222
1582,1582,"New York, NY, United States",Midtown,Hell's Kitchen,New York,United States,US,193105,-73.99181,40.7709
1583,1583,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,19405074,-8.62311,41.15408
1584,1584,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,19501264,-73.58929,45.53065
1585,1585,"New York, NY, United States",Upper East Side,Upper East Side,New York,United States,US,19764243,-73.94789,40.77286
1586,1586,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18574397,-8.60732,41.14557
1587,1587,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,18586018,-73.96311,40.71047
1588,1588,"New York, NY, United States",Harlem,Harlem,New York,United States,US,18848869,-73.93563,40.81711
1589,1589,"Honolulu, HI, United States",South Shore,Primary Urban Center,Oahu,United States,US,18859786,-157.78795,21.29712
1590,1590,"Montréal, Québec, Canada",Gay Village,Ville-Marie,Montreal,Canada,CA,19086528,-73.54923,45.52764
1591,1591,"Kapolei, HI, United States",Makakilo/Kapolei/Honokai Hale,Ewa,Oahu,United States,US,19104230,-158.07366,21.32452
1592,1592,"New York, NY, United States",Lower East Side,Lower East Side,New York,United States,US,1925519,-73.98986,40.7193
1593,1593,"Princeville, HI, United States",Kauaʻi,North Shore Kauai,Kauai,United States,US,19265750,-159.47602,22.22189
1594,1594,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,18487499,-155.9684,19.61198
1595,1595,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,18527139,-73.57349,45.52813
1596,1596,"香港, New Territories, Hong Kong",,Sai Kung,Hong Kong,China,HK,18571579,114.28777,22.39392
1597,1597,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,18769857,-8.61902,41.16112
1598,1598,"Hurstville Grove, NSW, Australia",Hurstville,City Of Kogarah,Sydney,Australia,AU,18841207,151.09262,-33.973910000000004
1599,1599,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,18935312,151.28998,-33.80067
1600,1600,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,China,HK,18999236,114.17237,22.29738
1601,1601,"Porto, Porto, Portugal",,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,19049757,-8.67971,41.16195
1602,1602,"Queens, NY, United States",Richmond Hill,Richmond Hill,New York,United States,US,19063118,-73.8252,40.69502
1603,1603,"Hong Kong , Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,China,HK,19083972,114.13009,22.28313
1604,1604,"Istanbul, Istanbul Province, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,191079,28.97604,41.02976
1605,1605,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,China,HK,19213844,114.18369,22.27966
1606,1606,"Hong Kong, New Territories, Hong Kong",,Islands,Hong Kong,China,HK,19249207,113.9522,22.29421
1607,1607,"Barcelona, Catalunya, Spain",La Barceloneta,la Barceloneta,Barcelona,Spain,ES,19304849,2.19151,41.38024
1608,1608,"Barcelona, Barcelona, Spain",Sant Antoni,Sant Antoni,Barcelona,Spain,ES,19536693,2.15476,41.379
1609,1609,"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,19616417,2.1621,41.39583
1610,1610,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,19653176,28.98674,41.05469
1611,1611,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,19654540,-43.1853585947234,-22.96688899227961
1612,1612,"Montréal, Québec, Canada",Old Rosemont,Rosemont-La Petite-Patrie,Montreal,Canada,CA,19789278,-73.59178,45.55179
1613,1613,"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,19853110,28.95387,41.011
1614,1614,"BARCELONA, city, Spain",Horta-Guinardó,el Carmel,Barcelona,Spain,ES,19866204,2.15653,41.41861
1615,1615,"Montréal, Québec, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,19869291,-73.57634,45.55347
1616,1616,"Montréal, Québec, Canada",Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,19904358,-73.53462,45.57883
1617,1617,"Kingsford, NSW, Australia",Kingsford,Randwick,Sydney,Australia,AU,18360303,151.2337,-33.93401
1618,1618,"Kağıthane, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,18366332,28.99931,41.08107
1619,1619,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,18386381,-43.30694704021649,-23.009072925696568
1620,1620,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Ville-Marie,Montreal,Canada,CA,18485581,-73.55818,45.53688
1621,1621,"barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,18748105,2.17851,41.40943
1622,1622,"Marrickville, NSW, Australia",Marrickville,Marrickville,Sydney,Australia,AU,18793287,151.1542,-33.916760000000004
1623,1623,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,18841656,114.17269,22.2987
1624,1624,"Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,18954080,29.01925,41.02515
1625,1625,"Barcelona, Catalunya, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,19061599,2.18339,41.38499
1626,1626,"Barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,19100444,2.17691,41.40525
1627,1627,"North Curl Curl, NSW, Australia",,Warringah,Sydney,Australia,AU,19197922,151.28567,-33.75922
1628,1628,"Vilar de Pinheiro, Porto, Portugal",,Vilar de Pinheiro,Porto,Portugal,PT,19259702,-8.67803,41.26997
1629,1629,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,China,HK,1932651,114.16752,22.32103
1630,1630,"Montréal, Québec, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,19337464,-73.59176,45.54783
1631,1631,"Barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,19380085,2.1724,41.40648
1632,1632,"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,19396377,-8.64037,41.16078
1633,1633,"Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,1944996,151.214,-33.87941
1634,1634,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Sants,Barcelona,Spain,ES,19486889,2.14085,41.37464
1635,1635,"Şişli, İstanbul, Turkey",Taksim,Sisli,Istanbul,Turkey,TR,19536219,28.98182,41.04321
1636,1636,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,19735591,-8.61349,41.14361
1637,1637,"Hong Kong, Kowloon, Hong Kong",Sham Shui Po District,Kowloon City,Hong Kong,China,HK,19900130,114.17491,22.33879
1638,1638,"Aveiro, Aveiro, Portugal",,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Porto,Portugal,PT,19920554,-8.54816,40.91385
1639,1639,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,19158211,-8.5984,41.14957
1640,1640,"Padstow, NSW, Australia",Padstow,Bankstown,Sydney,Australia,AU,19238057,151.03201,-33.95576
1641,1641,"Montréal, Québec, Canada",Outremont,Outremont,Montreal,Canada,CA,19309013,-73.59637,45.51833
1642,1642,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,19373991,-8.59521,41.14905
1643,1643,"Honolulu, HI, United States",Nuuanu/Punchbowl,Primary Urban Center,Oahu,United States,US,19416383,-157.84189,21.32348
1644,1644,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,19499950,-8.60509,41.15355
1645,1645,"New York, NY, United States",Manhattan,Washington Heights,New York,United States,US,19827778,-73.93822,40.84102
1646,1646,"Brooklyn, NY, United States",Crown Heights,Crown Heights,New York,United States,US,19828845,-73.95103,40.66589
1647,1647,"Staten Island, NY, United States",Staten Island,Concord,New York,United States,US,19929723,-74.0888,40.60609
1648,1648,"Montréal, Québec, Canada",Westmount,Ville-Marie,Montreal,Canada,CA,18236691,-73.59338,45.49621
1649,1649,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,19526091,-8.61793,41.14093
1650,1650,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,19585860,29.01145,41.06423
1651,1651,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,19678531,-43.18121332876767,-22.964553213888863
1652,1652,"Barcelona, Catalunya, Spain",Horta-Guinardó,el Carmel,Barcelona,Spain,ES,19704903,2.1527,41.4258
1653,1653,"Brooklyn, NY, United States",Brooklyn,Greenpoint,New York,United States,US,19767452,-73.95604,40.73599
1654,1654,"Lahaina, HI, United States",Lahaina,Lahaina,Maui,United States,US,19807212,-156.676,20.87562
1655,1655,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,19825124,-73.59591,45.52441
